pairID	promptID	sentence1	sentence2	gold_label	boolean	negation	spatial	temporal	causal	knowledge
4326	1442	Although CVR board members considered giving the money as a loan, not a grant, their vote on the funding request -- taken after Milne and Ralphs left the meeting -- was unanimous.	Milne and Ralphs would have been the two board members at  the meeting to not vote unanimous.	neutral	-1	1	-1	-1	-1	-1
4456	1486	The least cited reason was to maintain inhouse core	Inhouse core does not matter much.	neutral	-1	1	-1	-1	-1	-1
4914	1638	While he continued to monitor the citywide SOD channel, which NYPD helicopters were using, he also monitored the point-to-point tactical channel that the ESU teams climbing in the towers would use.	The NYPD helicopters could not use the channel that the ESU teams were using.	neutral	-1	1	-1	-1	-1	-1
4923	1641	After first declining Hazmi's request for a loan, the administrator agreed to permit him to use the administrator's bank account to receive the $5,000 wire transfer.	The administrator did not know what the $5000 was going to be used for.	neutral	-1	1	-1	-1	-1	-1
4973	1658	As all hope in moving the Taliban faded, debate revived about giving covert assistance to the regime's opponents.	The Taliban could not be moved from Kabul, so some members of the U.S. military debated assisting their opponents.	neutral	-1	1	-1	-1	-1	-1
5002	1668	Finally, he directed Treasury Secretary Paul O'Neill to craft a plan to target al Qaeda's funding and seize its assets.	Paul O'Neill did not want to develop a plan.	neutral	-1	1	-1	-1	-1	-1
5391	1797	As an Inner Circle member you will receive select seating during the Convention, and special invitations to dinners, receptions and activities throughout the week.	Inner Circle membership is not free.	neutral	-1	1	-1	-1	-1	-1
5564	1855	If we begin our new fiscal year with a deficit, this will be a real challenge.	Business may not be possible if we begin a new fiscal year with a deficit.	neutral	-1	1	-1	-1	-1	-1
5841	1947	It is important and we hope that you will make a significant contribution to the Pursuit of Excellence fund this year.	Without your contribution the Pursuit of Excellence fund will no longer exist.	neutral	-1	1	-1	-1	-1	-1
6044	2015	The world's oldest and largest university press--Oxford--has just announced that it is canceling its poetry list.	The prestige university does not have the funding to keep the poetry list active.	neutral	-1	1	-1	-1	-1	-1
6226	2076	This is the ultimate Republican fallback.	Any other Republican fallback will not work now.	neutral	-1	1	-1	-1	-1	-1
6259	2087	The best tactic for a situation tainted by your own imperfection is to define yourself as the happy medium, superior to those on both your left and right.	It is not wise to blame others for your own imperfection.	neutral	-1	1	-1	-1	-1	-1
6279	2093	The conventional wisdom about the musical Ragtime continues to fluctuate.	Young adults do not know anything about the musical Ragtime.	neutral	-1	1	-1	-1	-1	-1
6449	2150	The Clinton administration's position is that the Internet should be a federal duty-free zone.	The Clinton administration does not support lowering taxes.	neutral	-1	1	-1	-1	-1	-1
6575	2192	Such ebullitions of insanity continued for three decades, becoming more rococo.	The insanity was not noticed at the time.	neutral	-1	1	-1	-1	-1	-1
6620	2207	Will anyone remember the World Trade Organization in half a century?	The World Trade Organization has made no memorable impact on history.	neutral	-1	1	-1	-1	-1	-1
6742	2248	Time interviews Deborah Eappen, grieving mother in the Louise Woodward au pair case.	Debrah Eappen did not like giving an interview to Time.	neutral	-1	1	-1	-1	-1	-1
6761	2254	I reported this in a letter to Dr.  it seemed to amuse him, and he sent me a small fruitcake that Christmas.	I did not eat the cake the doctor sent me that Christmas.	neutral	-1	1	-1	-1	-1	-1
6799	2267	Bernstein explains in the introduction	Bernstein does not explain it in depth.	neutral	-1	1	-1	-1	-1	-1
7072	2358	'Without this explanation, the information that surname is from French surnom seems to me to be of very little interest.	French translations are not interesting without any explanations to them.	neutral	-1	1	-1	-1	-1	-1
7081	2361	Sometimes you have to believe that all English speakers should be committed to an asylum.	Despite this appearance, English speakers are not unusually prone to mental instability.	neutral	-1	1	-1	-1	-1	-1
7274	2425	Moreover, publishers are today generally less reluctant than before to make available to researchers the disks and tapes containing text.	Publishers don't want to give researchers the tapes of the text because it might get released too early.	neutral	-1	1	-1	-1	-1	-1
7311	2437	'    We knew exactly what it meant.	We had no further questions about it.	neutral	-1	1	-1	-1	-1	-1
7371	2457	In the same way, manual typewriters depend on the full force of the fingers to create words, rather than on electric (or electronic) assistance.	Typewriters required no electric components.	neutral	-1	1	-1	-1	-1	-1
6510	2170	Obviously, being fairly arbitrary, many of the AFI choices may not lend themselves to sound cultural interpretation.	The AFI makes choices that can be considered arbitrary.	entailment	-1	1	-1	-1	-1	-1
6109	2037	The courthouse is not the only political circus in Washington this morning.	The courthouse isn't the only political place in washington.	entailment	-1	1	-1	-1	-1	-1
7345	2449	I was as fast as--as lightning, you know.	It took place in no time at all, you know.	entailment	-1	1	-1	-1	-1	-1
6316	2106	They Shoot Students, Don't They?	They have weapons they use against students.	entailment	-1	0	-1	-1	-1	-1
6542	2181	Newsweek 's cover story argues that North America was first peopled by a Rainbow Coalition of ethnic types, not just the Bering Strait-crossing Asians commonly depicted in history textbooks.	Some Asians crossed the Bering Strait.	entailment	-1	0	-1	-1	-1	-1
5227	1743	If the United States does not act aggressively to define itself in the Islamic world, the extremists will gladly do the job for us.	Extremists would be willing to define the US in the Islamic world.	entailment	-1	1	-1	-1	-1	-1
7051	2351	She insisted that he fly home  means `She wanted him to fly home,' though whether he actually did or not would be revealed in a later chapter.	Even tho she told him to fly home it is unsure if he did or not.	entailment	-1	1	-1	-1	-1	-1
6108	2036	Talmudic carries none of this baggage.	Talmudic has no problems.	entailment	-1	1	-1	-1	-1	-1
706	236	So all that stressing and I mean, I had every reason to stress today, it was like, you're giving something you don't know how to do, and it's like here do it.	I did not know how to do the job I was assigned today.	entailment	-1	1	0	0	0	0
6677	2226	Stevenson's article shows a fundamental lack of understanding about what our campaign entails.	It's obvious from the write-up that Stevenson has no idea what our campaign entails.	entailment	-1	1	-1	-1	-1	-1
2442	814	Not for his niece, not for his daughter, not for his own mother, would he forgo the blood what he thinks due to him.	He would not give up the blood he thought due to him for his daughter, mom or niece.	entailment	-1	1	-1	-1	-1	-1
5882	1961	We may not have had everything that we wanted or we'd seen other people have, but she made sure we had the necessary things that we needed.	We had everything we really needed.	entailment	-1	1	-1	-1	-1	-1
2667	889	And for all that he lost nothing of his outward stern composure, fear invaded his heart.	His heart was mostly filled with anxiety as his composure broke.	entailment	-1	0	-1	-1	-1	-1
2325	775	Why did ye let Wolverstone and the others go?  he cried, with a touch of bitterness.	Wolverstone was not the only person who left.	entailment	-1	1	-1	-1	-1	-1
1496	499	but aside from that i hope it's still warm not too cold maybe maybe maybe well maybe a little snow on Christmas Eve or something would be nice but it doesn't look good	I hope it doesn't get too cold and stays a bit warm, except for some snow on Christmas Eve.	entailment	-1	1	-1	-1	-1	-1
6474	2158	Talk-show guests these days often have had formal training in how to avoid answering questions, and every 3-year-old knows how to deliver a prepackaged sound bite.	Talk-show guests know how to not answer questions.	entailment	-1	1	-1	-1	-1	-1
7428	2476	Banquet is not nearly parquet,	The party is not held on hardwoods.	entailment	-1	1	-1	-1	-1	-1
6942	2314	(It has been said, not altogether jokingly, that if the Japanese were required to pay a license fee for every English word they used, their trade surplus would vanish.)	The Japanese are known for using too many words when writing in English.	entailment	-1	0	-1	-1	-1	-1
1267	423	i don't know though but i still think like out in the country when she said that i was like what	I believe it was out in the country.	entailment	-1	0	1	0	0	0
1411	471	well i don't have kids so it's kind of hard to say	I don't have any children.	entailment	-1	1	0	0	0	0
410	137	Um, are there any, you said you don't remember reading anything in particular, like when you were older in school, were there any books that you read that you liked or hated?	Did you like or hate certain books?	entailment	-1	0	0	0	0	0
7166	2389	Pulse-tone  is not a technical term.	The technical verbiage for this is not pulse-tone.	entailment	-1	1	-1	-1	-1	-1
489	163	I don't care how you do it.	I'm not interested in how you finish it.	entailment	-1	1	0	0	0	0
1658	553	In his reminiscences of vaquero culture and of the impact Mexican Sonorans had on California, Rojas shows a side of Chicano culture not commonly known.	Vaquero culture is related to Chicano culture.	entailment	-1	0	-1	-1	-1	-1
